conversation_id,turn,role,intent,message
2ef799e5-1313-42e4-be30-2366717fbc70,2.5,bot,news,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,3.0,user,ai,explain neural networks
2ef799e5-1313-42e4-be30-2366717fbc70,3.5,bot,ai,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,4.0,user,history,world war details
2ef799e5-1313-42e4-be30-2366717fbc70,4.5,bot,history,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,5.0,user,general,tell me something interesting
2ef799e5-1313-42e4-be30-2366717fbc70,5.5,bot,general,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,6.0,user,ios,iphone tips?
2ef799e5-1313-42e4-be30-2366717fbc70,6.5,bot,ios,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,7.0,user,music,best singers
2ef799e5-1313-42e4-be30-2366717fbc70,7.5,bot,music,"Sure, let me help you with that!"
2ef799e5-1313-42e4-be30-2366717fbc70,8.0,user,farewell,talk to you soon
2ef799e5-1313-42e4-be30-2366717fbc70,8.5,bot,farewell,Goodbye! Have a great day!
2ef799e5-1313-42e4-be30-2366717fbc70,9.0,user,motivation_strong,push me hard
2ef799e5-1313-42e4-be30-2366717fbc70,9.5,bot,motivation_strong,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,1.0,user,general,tell me something interesting
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,1.5,bot,general,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,2.0,user,productivity,time management tips
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,2.5,bot,productivity,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,3.0,user,salary,which job high paying?
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,3.5,bot,salary,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,4.0,user,salary,negotiate salary?
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,4.5,bot,salary,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,5.0,user,coding,how to debug?
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,5.5,bot,coding,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,6.0,user,habits,good habits?
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,6.5,bot,habits,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,7.0,user,quotes,life quote
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,7.5,bot,quotes,"Sure, let me help you with that!"
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,8.0,user,datascience,how to learn ds?
5a0618ae-e5a2-4559-a8e8-fc460b87fa32,8.5,bot,datascience,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,1.0,user,emotions,how to control anger?
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,1.5,bot,emotions,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,2.0,user,motivation,motivate me
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,2.5,bot,motivation,Believe in yourself!
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,3.0,user,relationship,how to handle breakup?
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,3.5,bot,relationship,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,4.0,user,math,what is calculus?
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,4.5,bot,math,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,5.0,user,business,how to start business?
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,5.5,bot,business,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,6.0,user,entertainment,suggest movies
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,6.5,bot,entertainment,"Sure, let me help you with that!"
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,7.0,user,emotions,how to control anger?
d3edbf24-2dfd-4a4c-b2e6-4afe3efe8c42,7.5,bot,emotions,"Sure, let me help you with that!"
d16a48cb-6a05-4613-a9d4-94214a3925a4,1.0,user,coding_errors,fix this error
d16a48cb-6a05-4613-a9d4-94214a3925a4,1.5,bot,coding_errors,"Sure, let me help you with that!"
d16a48cb-6a05-4613-a9d4-94214a3925a4,2.0,user,resume,resume example
d16a48cb-6a05-4613-a9d4-94214a3925a4,2.5,bot,resume,"Sure, let me help you with that!"
d16a48cb-6a05-4613-a9d4-94214a3925a4,3.0,user,motivation_strong,i need strong motivation
d16a48cb-6a05-4613-a9d4-94214a3925a4,3.5,bot,motivation_strong,"Sure, let me help you with that!"
879ca2b4-9b9b-44e6-94fd-6827912944db,1.0,user,motivation,motivate me
879ca2b4-9b9b-44e6-94fd-6827912944db,1.5,bot,motivation,Believe in yourself!
879ca2b4-9b9b-44e6-94fd-6827912944db,2.0,user,business,how to start business?
879ca2b4-9b9b-44e6-94fd-6827912944db,2.5,bot,business,"Sure, let me help you with that!"
879ca2b4-9b9b-44e6-94fd-6827912944db,3.0,user,greeting,hey there
879ca2b4-9b9b-44e6-94fd-6827912944db,3.5,bot,greeting,Hello! How can I assist you?
879ca2b4-9b9b-44e6-94fd-6827912944db,4.0,user,food,best snacks?
879ca2b4-9b9b-44e6-94fd-6827912944db,4.5,bot,food,"Sure, let me help you with that!"
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,1.0,user,resume,resume example
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,1.5,bot,resume,"Sure, let me help you with that!"
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,2.0,user,quotes,life quote
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,2.5,bot,quotes,"Sure, let me help you with that!"
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,3.0,user,sleep,better sleep hacks
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,3.5,bot,sleep,"Sure, let me help you with that!"
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,4.0,user,study,focus tips
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,4.5,bot,study,"Sure, let me help you with that!"
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,5.0,user,security,how to stay safe online?
c6cd53b2-9b2b-4348-b5fd-a5db396c5a74,5.5,bot,security,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,1.0,user,productivity,how to focus?
f7de87bc-ad12-4872-a12c-78213c67abdb,1.5,bot,productivity,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,2.0,user,technology,what is AI?
f7de87bc-ad12-4872-a12c-78213c67abdb,2.5,bot,technology,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,3.0,user,cloud,what is cloud computing?
f7de87bc-ad12-4872-a12c-78213c67abdb,3.5,bot,cloud,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,4.0,user,sports,tell me cricket news
f7de87bc-ad12-4872-a12c-78213c67abdb,4.5,bot,sports,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,5.0,user,cloud,what is cloud computing?
f7de87bc-ad12-4872-a12c-78213c67abdb,5.5,bot,cloud,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,6.0,user,books,book summary
f7de87bc-ad12-4872-a12c-78213c67abdb,6.5,bot,books,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,7.0,user,business,how to start business?
f7de87bc-ad12-4872-a12c-78213c67abdb,7.5,bot,business,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,8.0,user,food,best snacks?
f7de87bc-ad12-4872-a12c-78213c67abdb,8.5,bot,food,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,9.0,user,marketing,seo basics
f7de87bc-ad12-4872-a12c-78213c67abdb,9.5,bot,marketing,"Sure, let me help you with that!"
f7de87bc-ad12-4872-a12c-78213c67abdb,10.0,user,ai,what is llm?
f7de87bc-ad12-4872-a12c-78213c67abdb,10.5,bot,ai,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,1.0,user,motivation_strong,push me hard
cbdd2f8d-e175-4bdf-98ca-18067aa75303,1.5,bot,motivation_strong,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,2.0,user,resume,resume example
cbdd2f8d-e175-4bdf-98ca-18067aa75303,2.5,bot,resume,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,3.0,user,coding_errors,fix this error
cbdd2f8d-e175-4bdf-98ca-18067aa75303,3.5,bot,coding_errors,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,4.0,user,motivation_strong,push me hard
cbdd2f8d-e175-4bdf-98ca-18067aa75303,4.5,bot,motivation_strong,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,5.0,user,music,suggest songs
cbdd2f8d-e175-4bdf-98ca-18067aa75303,5.5,bot,music,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,6.0,user,music,best singers
cbdd2f8d-e175-4bdf-98ca-18067aa75303,6.5,bot,music,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,7.0,user,finance,stock market today?
cbdd2f8d-e175-4bdf-98ca-18067aa75303,7.5,bot,finance,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,8.0,user,history,world war details
cbdd2f8d-e175-4bdf-98ca-18067aa75303,8.5,bot,history,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,9.0,user,philosophy,meaning of existence
cbdd2f8d-e175-4bdf-98ca-18067aa75303,9.5,bot,philosophy,"Sure, let me help you with that!"
cbdd2f8d-e175-4bdf-98ca-18067aa75303,10.0,user,interview,hr questions?
cbdd2f8d-e175-4bdf-98ca-18067aa75303,10.5,bot,interview,"Sure, let me help you with that!"
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,1.0,user,career,resume tips
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,1.5,bot,career,"Sure, let me help you with that!"
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,2.0,user,marketing,digital marketing tips?
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,2.5,bot,marketing,"Sure, let me help you with that!"
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,3.0,user,motivation_strong,push me hard
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,3.5,bot,motivation_strong,"Sure, let me help you with that!"
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,4.0,user,fitness,exercise tips
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,4.5,bot,fitness,"Sure, let me help you with that!"
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,5.0,user,motivation_daily,give me daily motivation
4fd410cd-ebd5-46cd-a14b-3ca26f38019e,5.5,bot,motivation_daily,"Sure, let me help you with that!"
2dff1450-6acc-41e7-a502-f37a1347b569,1.0,user,business,startup ideas
2dff1450-6acc-41e7-a502-f37a1347b569,1.5,bot,business,"Sure, let me help you with that!"
2dff1450-6acc-41e7-a502-f37a1347b569,2.0,user,philosophy,meaning of existence
2dff1450-6acc-41e7-a502-f37a1347b569,2.5,bot,philosophy,"Sure, let me help you with that!"
2dff1450-6acc-41e7-a502-f37a1347b569,3.0,user,communication,public speaking tips
2dff1450-6acc-41e7-a502-f37a1347b569,3.5,bot,communication,"Sure, let me help you with that!"
2dff1450-6acc-41e7-a502-f37a1347b569,4.0,user,general,tell me something interesting
2dff1450-6acc-41e7-a502-f37a1347b569,4.5,bot,general,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,1.0,user,habits,good habits?
2da8d451-c421-4353-87a7-6152027ee281,1.5,bot,habits,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,2.0,user,sports,tell me cricket news
2da8d451-c421-4353-87a7-6152027ee281,2.5,bot,sports,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,3.0,user,motivation,give me inspiration
2da8d451-c421-4353-87a7-6152027ee281,3.5,bot,motivation,Believe in yourself!
2da8d451-c421-4353-87a7-6152027ee281,4.0,user,quotes,inspirational quote please
2da8d451-c421-4353-87a7-6152027ee281,4.5,bot,quotes,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,5.0,user,motivation_strong,push me hard
2da8d451-c421-4353-87a7-6152027ee281,5.5,bot,motivation_strong,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,6.0,user,psychology,human behavior tips?
2da8d451-c421-4353-87a7-6152027ee281,6.5,bot,psychology,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,7.0,user,news,latest news please
2da8d451-c421-4353-87a7-6152027ee281,7.5,bot,news,"Sure, let me help you with that!"
2da8d451-c421-4353-87a7-6152027ee281,8.0,user,motivation,i feel low
2da8d451-c421-4353-87a7-6152027ee281,8.5,bot,motivation,Believe in yourself!
d82af3e8-41c5-472a-baeb-82ca7b944fb9,1.0,user,technology,best programming language?
d82af3e8-41c5-472a-baeb-82ca7b944fb9,1.5,bot,technology,"Sure, let me help you with that!"
d82af3e8-41c5-472a-baeb-82ca7b944fb9,2.0,user,resume,resume example
d82af3e8-41c5-472a-baeb-82ca7b944fb9,2.5,bot,resume,"Sure, let me help you with that!"
d82af3e8-41c5-472a-baeb-82ca7b944fb9,3.0,user,marketing,seo basics
d82af3e8-41c5-472a-baeb-82ca7b944fb9,3.5,bot,marketing,"Sure, let me help you with that!"
d82af3e8-41c5-472a-baeb-82ca7b944fb9,4.0,user,coding_errors,fix this error
d82af3e8-41c5-472a-baeb-82ca7b944fb9,4.5,bot,coding_errors,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,1.0,user,news,breaking headlines
10f2e2e9-2a74-4bb7-963c-730ce5690999,1.5,bot,news,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,2.0,user,fitness,exercise tips
10f2e2e9-2a74-4bb7-963c-730ce5690999,2.5,bot,fitness,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,3.0,user,datascience,what is dataset?
10f2e2e9-2a74-4bb7-963c-730ce5690999,3.5,bot,datascience,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,4.0,user,general,tell me something interesting
10f2e2e9-2a74-4bb7-963c-730ce5690999,4.5,bot,general,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,5.0,user,cloud,what is cloud computing?
10f2e2e9-2a74-4bb7-963c-730ce5690999,5.5,bot,cloud,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,6.0,user,cloud,aws vs azure?
10f2e2e9-2a74-4bb7-963c-730ce5690999,6.5,bot,cloud,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,7.0,user,psychology,human behavior tips?
10f2e2e9-2a74-4bb7-963c-730ce5690999,7.5,bot,psychology,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,8.0,user,sports,who won the match?
10f2e2e9-2a74-4bb7-963c-730ce5690999,8.5,bot,sports,"Sure, let me help you with that!"
10f2e2e9-2a74-4bb7-963c-730ce5690999,9.0,user,gaming,best games
10f2e2e9-2a74-4bb7-963c-730ce5690999,9.5,bot,gaming,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,1.0,user,quotes,life quote
c295d459-9144-4ee7-8682-84e78779b0ae,1.5,bot,quotes,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,2.0,user,health,tips for good health
c295d459-9144-4ee7-8682-84e78779b0ae,2.5,bot,health,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,3.0,user,philosophy,what is reality?
c295d459-9144-4ee7-8682-84e78779b0ae,3.5,bot,philosophy,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,4.0,user,resume,resume example
c295d459-9144-4ee7-8682-84e78779b0ae,4.5,bot,resume,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,5.0,user,food,suggest lunch
c295d459-9144-4ee7-8682-84e78779b0ae,5.5,bot,food,"Sure, let me help you with that!"
c295d459-9144-4ee7-8682-84e78779b0ae,6.0,user,health,tips for good health
c295d459-9144-4ee7-8682-84e78779b0ae,6.5,bot,health,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,1.0,user,entertainment,suggest movies
df01c377-26ad-4ec5-a42e-b56b816ac70f,1.5,bot,entertainment,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,2.0,user,security,what is encryption?
df01c377-26ad-4ec5-a42e-b56b816ac70f,2.5,bot,security,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,3.0,user,quotes,life quote
df01c377-26ad-4ec5-a42e-b56b816ac70f,3.5,bot,quotes,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,4.0,user,entertainment,top songs today
df01c377-26ad-4ec5-a42e-b56b816ac70f,4.5,bot,entertainment,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,5.0,user,weather,tell me today's temperature
df01c377-26ad-4ec5-a42e-b56b816ac70f,5.5,bot,weather,The weather looks nice today!
df01c377-26ad-4ec5-a42e-b56b816ac70f,6.0,user,salary,negotiate salary?
df01c377-26ad-4ec5-a42e-b56b816ac70f,6.5,bot,salary,"Sure, let me help you with that!"
df01c377-26ad-4ec5-a42e-b56b816ac70f,7.0,user,science,what is energy?
df01c377-26ad-4ec5-a42e-b56b816ac70f,7.5,bot,science,"Sure, let me help you with that!"
89d2973b-f437-4603-a3a8-d4a6926e1022,1.0,user,career,resume tips
89d2973b-f437-4603-a3a8-d4a6926e1022,1.5,bot,career,"Sure, let me help you with that!"
89d2973b-f437-4603-a3a8-d4a6926e1022,2.0,user,resume,resume example
89d2973b-f437-4603-a3a8-d4a6926e1022,2.5,bot,resume,"Sure, let me help you with that!"
89d2973b-f437-4603-a3a8-d4a6926e1022,3.0,user,general,tell me something interesting
89d2973b-f437-4603-a3a8-d4a6926e1022,3.5,bot,general,"Sure, let me help you with that!"
89d2973b-f437-4603-a3a8-d4a6926e1022,4.0,user,sleep,better sleep hacks
89d2973b-f437-4603-a3a8-d4a6926e1022,4.5,bot,sleep,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,1.0,user,quotes,inspirational quote please
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,1.5,bot,quotes,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,2.0,user,emotions,how to control anger?
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,2.5,bot,emotions,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,3.0,user,security,how to stay safe online?
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,3.5,bot,security,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,4.0,user,emotions,how to control anger?
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,4.5,bot,emotions,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,5.0,user,motivation_daily,give me daily motivation
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,5.5,bot,motivation_daily,"Sure, let me help you with that!"
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,6.0,user,coding,what is recursion?
c2759552-c95a-4284-98b7-6f5a4f7c2c5e,6.5,bot,coding,"Sure, let me help you with that!"
4cdbcce5-0738-4255-8989-5f41edc02cc9,1.0,user,health,how to stay fit?
4cdbcce5-0738-4255-8989-5f41edc02cc9,1.5,bot,health,"Sure, let me help you with that!"
4cdbcce5-0738-4255-8989-5f41edc02cc9,2.0,user,projects,final year project ideas
4cdbcce5-0738-4255-8989-5f41edc02cc9,2.5,bot,projects,"Sure, let me help you with that!"
4cdbcce5-0738-4255-8989-5f41edc02cc9,3.0,user,career,how to choose career?
4cdbcce5-0738-4255-8989-5f41edc02cc9,3.5,bot,career,"Sure, let me help you with that!"
4cdbcce5-0738-4255-8989-5f41edc02cc9,4.0,user,philosophy,meaning of existence
4cdbcce5-0738-4255-8989-5f41edc02cc9,4.5,bot,philosophy,"Sure, let me help you with that!"
4cdbcce5-0738-4255-8989-5f41edc02cc9,5.0,user,marketing,digital marketing tips?
4cdbcce5-0738-4255-8989-5f41edc02cc9,5.5,bot,marketing,"Sure, let me help you with that!"
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,1.0,user,sports,who won the match?
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,1.5,bot,sports,"Sure, let me help you with that!"
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,2.0,user,finance,how to save money?
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,2.5,bot,finance,"Sure, let me help you with that!"
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,3.0,user,marketing,seo basics
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,3.5,bot,marketing,"Sure, let me help you with that!"
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,4.0,user,study,best way to learn?
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,4.5,bot,study,"Sure, let me help you with that!"
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,5.0,user,android,best android apps?
e037d313-0429-4fd8-a02f-ef5e9fcfe5db,5.5,bot,android,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,1.0,user,motivation,how to stay consistent?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,1.5,bot,motivation,Believe in yourself!
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,2.0,user,life,what is purpose of life?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,2.5,bot,life,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,3.0,user,business,how to start business?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,3.5,bot,business,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,4.0,user,security,what is encryption?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,4.5,bot,security,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,5.0,user,life,what is purpose of life?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,5.5,bot,life,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,6.0,user,music,suggest songs
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,6.5,bot,music,"Sure, let me help you with that!"
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,7.0,user,networking,how router works?
1c058ca7-d8b0-45fd-a46e-c9fc76b58a50,7.5,bot,networking,"Sure, let me help you with that!"
1cac6b80-169d-47fd-b4a7-987ee7e033d9,1.0,user,sports,who won the match?
1cac6b80-169d-47fd-b4a7-987ee7e033d9,1.5,bot,sports,"Sure, let me help you with that!"
1cac6b80-169d-47fd-b4a7-987ee7e033d9,2.0,user,geography,biggest river?
1cac6b80-169d-47fd-b4a7-987ee7e033d9,2.5,bot,geography,"Sure, let me help you with that!"
1cac6b80-169d-47fd-b4a7-987ee7e033d9,3.0,user,emotions,i feel sad
1cac6b80-169d-47fd-b4a7-987ee7e033d9,3.5,bot,emotions,"Sure, let me help you with that!"
b95449ac-6cab-4536-87a6-f098ebe48230,1.0,user,career,how to choose career?
